annee;ROME;rome_label;cbassin;lib_bassin_bmo19;oee;defm_abc;ind_tension_d
2020;D1401;Assistanat commercial;7646;CERET;4;21;2
2020;D1403;Relation commerciale auprès de particuliers;7646;CERET;194;4;5
2020;D1505;Personnel de caisse;7646;CERET;5;7;1
2020;D1507;Mise en rayon libre-service;7646;CERET;1;14;5
2020;F1602;Électricité bâtiment;7646;CERET;1;2;5
2020;F1703;Maçonnerie;7646;CERET;9;2;5
2020;G1101;Accueil touristique;7646;CERET;6;8;1
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;7646;CERET;7;3;3
2020;G1204;Éducation en activités sportives;7646;CERET;34;1;1
2020;G1501;Personnel d'étage;7646;CERET;5;8;3
2020;G1502;Personnel polyvalent d'hôtellerie;7646;CERET;4;7;2
2020;G1601;Management du personnel de cuisine;7646;CERET;1;12;5
2020;G1602;Personnel de cuisine;7646;CERET;12;23;4
2020;G1603;Personnel polyvalent en restauration;7646;CERET;4;4;3
2020;G1604;Fabrication de crêpes ou pizzas;7646;CERET;2;2;4
2020;G1605;Plonge en restauration;7646;CERET;2;22;3
2020;G1703;Réception en hôtellerie;7646;CERET;4;28;3
2020;G1801;Café, bar brasserie;7646;CERET;2;4;3
2020;G1802;Management du service en restauration;7646;CERET;2;8;5
2020;G1803;Service en restauration;7646;CERET;10;7;3
2020;I1203;Maintenance des bâtiments et des locaux;7646;CERET;1;5;1
2020;I1604;Mécanique automobile et entretien de véhicules;7646;CERET;1;5;5
2020;J1301;Personnel polyvalent des services hospitaliers;7646;CERET;3;10;3
2020;J1501;Soins d'hygiène, de confort du patient;7646;CERET;2;4;4
2020;J1506;Soins infirmiers généralistes;7646;CERET;4;4;5
2020;K1207;Intervention socioéducative;7646;CERET;1;2;1
2020;K1301;Accompagnement médicosocial;7646;CERET;1;6;4
2020;K1302;Assistance auprès d'adultes;7646;CERET;5;15;5
2020;K1304;Services domestiques;7646;CERET;1;1;2
2020;K2204;Nettoyage de locaux;7646;CERET;5;20;3
2020;K2503;Sécurité et surveillance privées;7646;CERET;1;7;1
2020;M1203;Comptabilité;7646;CERET;1;15;5
2020;M1601;Accueil et renseignements;7646;CERET;1;11;1
2020;M1607;Secrétariat;7646;CERET;2;14;2
2020;N1103;Magasinage et préparation de commandes;7646;CERET;3;13;4
2020;N1105;Manutention manuelle de charges;7646;CERET;3;9;4
2020;N4102;Conduite de transport de particuliers;7646;CERET;2;1;3
2020;N4105;Conduite et livraison par tournées sur courte distance;7646;CERET;2;9;5
2020;A1203;Entretien des espaces verts;8405;CHABLAIS;1;5;3
2020;D1101;Boucherie;8405;CHABLAIS;1;1;1
2020;D1102;Boulangerie - viennoiserie;8405;CHABLAIS;3;1;2
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;8405;CHABLAIS;3;1;3
2020;D1106;Vente en alimentation;8405;CHABLAIS;3;3;3
2020;D1202;Coiffure;8405;CHABLAIS;1;1;3
2020;D1208;Soins esthétiques et corporels;8405;CHABLAIS;2;2;2
2020;D1209;Vente de végétaux;8405;CHABLAIS;1;1;3
2020;D1211;Vente en articles de sport et loisirs;8405;CHABLAIS;2;1;2
2020;D1212;Vente en décoration et équipement du foyer;8405;CHABLAIS;22;1;1
2020;D1214;Vente en habillement et accessoires de la personne;8405;CHABLAIS;6;3;3
2020;D1401;Assistanat commercial;8405;CHABLAIS;12;2;1
2020;D1402;Relation commerciale grands comptes et entreprises;8405;CHABLAIS;2;1;3
2020;D1403;Relation commerciale auprès de particuliers;8405;CHABLAIS;1;1;5
2020;D1505;Personnel de caisse;8405;CHABLAIS;1;1;1
2020;D1507;Mise en rayon libre-service;8405;CHABLAIS;3;3;1
2020;F1106;Ingénierie et études du BTP;8405;CHABLAIS;3;1;5
2020;F1201;Conduite de travaux du BTP;8405;CHABLAIS;1;1;5
2020;F1202;Direction de chantier du BTP;8405;CHABLAIS;2;2;5
2020;F1302;Conduite d'engins de terrassement et de carrière;8405;CHABLAIS;4;2;5
2020;F1503;Réalisation - installation d'ossatures bois;8405;CHABLAIS;1;1;5
2020;F1602;Électricité bâtiment;8405;CHABLAIS;5;3;4
2020;F1603;Installation d'équipements sanitaires et thermiques;8405;CHABLAIS;2;3;5
2020;F1604;Montage d'agencements;8405;CHABLAIS;1;3;5
2020;F1606;Peinture en bâtiment;8405;CHABLAIS;1;2;5
2020;F1607;Pose de fermetures menuisées;8405;CHABLAIS;1;1;5
2020;F1703;Maçonnerie;8405;CHABLAIS;4;2;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;8405;CHABLAIS;3;2;3
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;8405;CHABLAIS;13;1;5
2020;G1204;Éducation en activités sportives;8405;CHABLAIS;1;1;2
2020;G1501;Personnel d'étage;8405;CHABLAIS;1;1;5
2020;G1502;Personnel polyvalent d'hôtellerie;8405;CHABLAIS;1;1;5
2020;G1601;Management du personnel de cuisine;8405;CHABLAIS;3;2;4
2020;G1602;Personnel de cuisine;8405;CHABLAIS;1;2;4
2020;G1603;Personnel polyvalent en restauration;8405;CHABLAIS;4;1;5
2020;G1604;Fabrication de crêpes ou pizzas;8405;CHABLAIS;4;1;5
2020;G1605;Plonge en restauration;8405;CHABLAIS;4;1;5
2020;G1703;Réception en hôtellerie;8405;CHABLAIS;2;2;5
2020;G1801;Café, bar brasserie;8405;CHABLAIS;1;2;3
2020;G1802;Management du service en restauration;8405;CHABLAIS;1;1;5
2020;G1803;Service en restauration;8405;CHABLAIS;6;3;3
2020;H2206;Réalisation de menuiserie bois et tonnellerie;8405;CHABLAIS;1;1;5
2020;I1203;Maintenance des bâtiments et des locaux;8405;CHABLAIS;3;2;5
2020;I1604;Mécanique automobile et entretien de véhicules;8405;CHABLAIS;1;1;4
2020;J1301;Personnel polyvalent des services hospitaliers;8405;CHABLAIS;2;1;5
2020;J1501;Soins d'hygiène, de confort du patient;8405;CHABLAIS;1;1;5
2020;J1506;Soins infirmiers généralistes;8405;CHABLAIS;6;1;5
2020;K1207;Intervention socioéducative;8405;CHABLAIS;12;1;5
2020;K1301;Accompagnement médicosocial;8405;CHABLAIS;13;1;5
2020;K1302;Assistance auprès d'adultes;8405;CHABLAIS;1;3;5
2020;K1303;Assistance auprès d'enfants;8405;CHABLAIS;2;3;5
2020;K1304;Services domestiques;8405;CHABLAIS;1;4;5
2020;K2107;Enseignement général du second degré;8405;CHABLAIS;7;1;5
2020;K2111;Formation professionnelle;8405;CHABLAIS;3;1;4
2020;K2204;Nettoyage de locaux;8405;CHABLAIS;3;1;5
2020;M1203;Comptabilité;8405;CHABLAIS;3;1;4
2020;M1601;Accueil et renseignements;8405;CHABLAIS;2;2;2
2020;M1607;Secrétariat;8405;CHABLAIS;3;11;1
2020;N1103;Magasinage et préparation de commandes;8405;CHABLAIS;1;1;1
2020;N1105;Manutention manuelle de charges;8405;CHABLAIS;2;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;8405;CHABLAIS;13;6;5
2020;N4103;Conduite de transport en commun sur route;8405;CHABLAIS;5;1;4
2020;N4105;Conduite et livraison par tournées sur courte distance;8405;CHABLAIS;1;1;5
2020;N4402;Exploitation et manoeuvre des remontées mécaniques;8405;CHABLAIS;4;5;3
2020;A1203;Entretien des espaces verts;5217;CHALLANS;1;1;4
2020;A1402;Aide agricole de production légumière ou végétale;5217;CHALLANS;1;1;5
2020;A1404;Aquaculture;5217;CHALLANS;27;4;4
2020;A1414;Horticulture et maraîchage;5217;CHALLANS;10;3;5
2020;D1102;Boulangerie - viennoiserie;5217;CHALLANS;8;2;5
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;5217;CHALLANS;3;1;5
2020;D1106;Vente en alimentation;5217;CHALLANS;4;12;2
2020;D1202;Coiffure;5217;CHALLANS;1;1;5
2020;D1208;Soins esthétiques et corporels;5217;CHALLANS;7;2;5
2020;D1209;Vente de végétaux;5217;CHALLANS;6;1;2
2020;D1212;Vente en décoration et équipement du foyer;5217;CHALLANS;30;2;3
2020;D1214;Vente en habillement et accessoires de la personne;5217;CHALLANS;24;4;1
2020;D1401;Assistanat commercial;5217;CHALLANS;2;2;1
2020;D1402;Relation commerciale grands comptes et entreprises;5217;CHALLANS;1;3;3
2020;D1505;Personnel de caisse;5217;CHALLANS;27;1;1
2020;D1507;Mise en rayon libre-service;5217;CHALLANS;3;7;1
2020;F1104;Dessin BTP;5217;CHALLANS;15;1;5
2020;F1602;Électricité bâtiment;5217;CHALLANS;3;2;5
2020;F1603;Installation d'équipements sanitaires et thermiques;5217;CHALLANS;24;2;5
2020;F1604;Montage d'agencements;5217;CHALLANS;12;1;5
2020;F1606;Peinture en bâtiment;5217;CHALLANS;1;1;5
2020;F1607;Pose de fermetures menuisées;5217;CHALLANS;18;1;5
2020;F1703;Maçonnerie;5217;CHALLANS;1;1;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;5217;CHALLANS;2;14;5
2020;G1202;Animation d'activités culturelles ou ludiques;5217;CHALLANS;2;1;4
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;5217;CHALLANS;2;1;4
2020;G1204;Éducation en activités sportives;5217;CHALLANS;8;1;5
2020;G1501;Personnel d'étage;5217;CHALLANS;3;2;5
2020;G1601;Management du personnel de cuisine;5217;CHALLANS;1;1;2
2020;G1602;Personnel de cuisine;5217;CHALLANS;1;3;5
2020;G1603;Personnel polyvalent en restauration;5217;CHALLANS;29;2;5
2020;G1604;Fabrication de crêpes ou pizzas;5217;CHALLANS;1;1;5
2020;G1605;Plonge en restauration;5217;CHALLANS;4;11;5
2020;G1703;Réception en hôtellerie;5217;CHALLANS;2;1;5
2020;G1801;Café, bar brasserie;5217;CHALLANS;3;2;5
2020;G1802;Management du service en restauration;5217;CHALLANS;1;1;5
2020;G1803;Service en restauration;5217;CHALLANS;1;3;5
2020;H2101;Abattage et découpe des viandes;5217;CHALLANS;2;1;5
2020;H2102;Conduite d'équipement de production alimentaire;5217;CHALLANS;9;1;5
2020;H2206;Réalisation de menuiserie bois et tonnellerie;5217;CHALLANS;2;3;5
2020;H2903;Conduite d'équipement d'usinage;5217;CHALLANS;8;1;5
2020;H2909;Montage-assemblage mécanique;5217;CHALLANS;28;1;4
2020;H2913;Soudage manuel;5217;CHALLANS;3;1;5
2020;I1203;Maintenance des bâtiments et des locaux;5217;CHALLANS;2;6;4
2020;I1604;Mécanique automobile et entretien de véhicules;5217;CHALLANS;7;3;4
2020;J1301;Personnel polyvalent des services hospitaliers;5217;CHALLANS;1;4;5
2020;J1501;Soins d'hygiène, de confort du patient;5217;CHALLANS;1;1;5
2020;K1301;Accompagnement médicosocial;5217;CHALLANS;1;1;5
2020;K1302;Assistance auprès d'adultes;5217;CHALLANS;1;5;5
2020;K1303;Assistance auprès d'enfants;5217;CHALLANS;1;11;5
2020;K1304;Services domestiques;5217;CHALLANS;5;5;5
2020;K2204;Nettoyage de locaux;5217;CHALLANS;45;2;5
2020;M1203;Comptabilité;5217;CHALLANS;2;2;4
2020;M1601;Accueil et renseignements;5217;CHALLANS;1;3;2
2020;M1607;Secrétariat;5217;CHALLANS;1;4;1
2020;N1101;Conduite d'engins de déplacement des charges;5217;CHALLANS;3;1;1
2020;N1103;Magasinage et préparation de commandes;5217;CHALLANS;1;3;5
2020;N1105;Manutention manuelle de charges;5217;CHALLANS;3;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;5217;CHALLANS;28;5;5
2020;N4103;Conduite de transport en commun sur route;5217;CHALLANS;1;1;5
2020;N4105;Conduite et livraison par tournées sur courte distance;5217;CHALLANS;2;3;1
2020;A1203;Entretien des espaces verts;2704;CHALON SUR SAONE;2;1;1
2020;A1401;Aide agricole de production fruitière ou viticole;2704;CHALON SUR SAONE;3;1;3
2020;A1405;Arboriculture et viticulture;2704;CHALON SUR SAONE;5;2;2
2020;A1416;Polyculture, élevage;2704;CHALON SUR SAONE;2;1;1
2020;D1106;Vente en alimentation;2704;CHALON SUR SAONE;5;2;4
2020;D1202;Coiffure;2704;CHALON SUR SAONE;2;1;2
2020;D1208;Soins esthétiques et corporels;2704;CHALON SUR SAONE;2;1;2
2020;D1212;Vente en décoration et équipement du foyer;2704;CHALON SUR SAONE;23;1;1
2020;D1214;Vente en habillement et accessoires de la personne;2704;CHALON SUR SAONE;65;1;1
2020;D1401;Assistanat commercial;2704;CHALON SUR SAONE;7;1;1
2020;D1402;Relation commerciale grands comptes et entreprises;2704;CHALON SUR SAONE;7;23;5
2020;D1403;Relation commerciale auprès de particuliers;2704;CHALON SUR SAONE;19;1;5
2020;D1407;Relation technico-commerciale;2704;CHALON SUR SAONE;6;1;5
2020;D1408;Téléconseil et télévente;2704;CHALON SUR SAONE;102;1;1
2020;D1505;Personnel de caisse;2704;CHALON SUR SAONE;2;2;1
2020;D1507;Mise en rayon libre-service;2704;CHALON SUR SAONE;3;2;1
2020;F1106;Ingénierie et études du BTP;2704;CHALON SUR SAONE;5;1;5
2020;F1201;Conduite de travaux du BTP;2704;CHALON SUR SAONE;6;1;4
2020;F1602;Électricité bâtiment;2704;CHALON SUR SAONE;2;1;4
2020;F1603;Installation d'équipements sanitaires et thermiques;2704;CHALON SUR SAONE;6;1;5
2020;F1604;Montage d'agencements;2704;CHALON SUR SAONE;1;1;5
2020;F1606;Peinture en bâtiment;2704;CHALON SUR SAONE;15;1;1
2020;F1607;Pose de fermetures menuisées;2704;CHALON SUR SAONE;35;1;5
2020;F1703;Maçonnerie;2704;CHALON SUR SAONE;35;1;5
2020;F1704;Préparation du gros oeuvre et des travaux publics;2704;CHALON SUR SAONE;1;1;4
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;2704;CHALON SUR SAONE;1;1;2
2020;G1204;Éducation en activités sportives;2704;CHALON SUR SAONE;3;1;1
2020;G1501;Personnel d'étage;2704;CHALON SUR SAONE;1;1;5
2020;G1601;Management du personnel de cuisine;2704;CHALON SUR SAONE;8;1;4
2020;G1602;Personnel de cuisine;2704;CHALON SUR SAONE;1;1;5
2020;G1603;Personnel polyvalent en restauration;2704;CHALON SUR SAONE;1;1;3
2020;G1605;Plonge en restauration;2704;CHALON SUR SAONE;4;1;3
2020;G1703;Réception en hôtellerie;2704;CHALON SUR SAONE;2;1;5
2020;G1801;Café, bar brasserie;2704;CHALON SUR SAONE;3;2;4
2020;G1803;Service en restauration;2704;CHALON SUR SAONE;2;2;4
2020;H1206;Management et ingénierie études, recherche et développement industriel;2704;CHALON SUR SAONE;1;1;5
2020;H1404;Intervention technique en méthodes et industrialisation;2704;CHALON SUR SAONE;23;1;1
2020;H2102;Conduite d'équipement de production alimentaire;2704;CHALON SUR SAONE;2;1;3
2020;H2206;Réalisation de menuiserie bois et tonnellerie;2704;CHALON SUR SAONE;16;1;5
2020;H2502;Management et ingénierie de production;2704;CHALON SUR SAONE;1;1;5
2020;H2602;Câblage électrique et électromécanique;2704;CHALON SUR SAONE;21;11;5
2020;H2902;Chaudronnerie - tôlerie;2704;CHALON SUR SAONE;1;1;4
2020;H2903;Conduite d'équipement d'usinage;2704;CHALON SUR SAONE;2;15;1
2020;H2909;Montage-assemblage mécanique;2704;CHALON SUR SAONE;63;15;5
2020;H2913;Soudage manuel;2704;CHALON SUR SAONE;35;1;5
2020;H3301;Conduite d'équipement de conditionnement;2704;CHALON SUR SAONE;23;1;1
2020;H3302;Opérations manuelles d'assemblage, tri ou emballage;2704;CHALON SUR SAONE;4;3;1
2020;I1304;Installation et maintenance d'équipements industriels et d'exploitation;2704;CHALON SUR SAONE;2;2;5
2020;I1309;Maintenance électrique;2704;CHALON SUR SAONE;2;1;5
2020;I1604;Mécanique automobile et entretien de véhicules;2704;CHALON SUR SAONE;2;1;5
2020;I1606;Réparation de carrosserie;2704;CHALON SUR SAONE;5;1;5
2020;J1301;Personnel polyvalent des services hospitaliers;2704;CHALON SUR SAONE;6;1;1
2020;J1501;Soins d'hygiène, de confort du patient;2704;CHALON SUR SAONE;8;2;5
2020;K1206;Intervention socioculturelle;2704;CHALON SUR SAONE;5;1;2
2020;K1207;Intervention socioéducative;2704;CHALON SUR SAONE;79;3;4
2020;K1301;Accompagnement médicosocial;2704;CHALON SUR SAONE;7;3;5
2020;K1302;Assistance auprès d'adultes;2704;CHALON SUR SAONE;4;5;5
2020;K1303;Assistance auprès d'enfants;2704;CHALON SUR SAONE;1;6;3
2020;K1304;Services domestiques;2704;CHALON SUR SAONE;2;1;5
2020;K1801;Conseil en emploi et insertion socioprofessionnelle;2704;CHALON SUR SAONE;44;1;1
2020;K2111;Formation professionnelle;2704;CHALON SUR SAONE;1;23;5
2020;K2204;Nettoyage de locaux;2704;CHALON SUR SAONE;4;1;1
2020;K2303;Nettoyage des espaces urbains;2704;CHALON SUR SAONE;10;1;1
2020;K2503;Sécurité et surveillance privées;2704;CHALON SUR SAONE;2;2;5
2020;M1203;Comptabilité;2704;CHALON SUR SAONE;1;1;5
2020;M1601;Accueil et renseignements;2704;CHALON SUR SAONE;1;1;5
2020;M1607;Secrétariat;2704;CHALON SUR SAONE;1;5;1
2020;M1805;Études et développement informatique;2704;CHALON SUR SAONE;4;1;5
2020;N1101;Conduite d'engins de déplacement des charges;2704;CHALON SUR SAONE;162;111;1
2020;N1103;Magasinage et préparation de commandes;2704;CHALON SUR SAONE;4;1;1
2020;N1105;Manutention manuelle de charges;2704;CHALON SUR SAONE;1;1;1
2020;N4101;Conduite de transport de marchandises sur longue distance;2704;CHALON SUR SAONE;4;1;5
2020;N4103;Conduite de transport en commun sur route;2704;CHALON SUR SAONE;32;1;5
2020;N4105;Conduite et livraison par tournées sur courte distance;2704;CHALON SUR SAONE;4;2;2
2020;A1203;Entretien des espaces verts;4416;CHALONS;1;1;1
2020;A1405;Arboriculture et viticulture;4416;CHALONS;4;2;1
2020;A1416;Polyculture, élevage;4416;CHALONS;24;2;4
2020;D1101;Boucherie;4416;CHALONS;6;1;5
2020;D1102;Boulangerie - viennoiserie;4416;CHALONS;3;14;5
2020;D1106;Vente en alimentation;4416;CHALONS;1;1;4
2020;D1211;Vente en articles de sport et loisirs;4416;CHALONS;9;1;3
2020;D1214;Vente en habillement et accessoires de la personne;4416;CHALONS;24;1;3
2020;D1401;Assistanat commercial;4416;CHALONS;2;1;4
2020;D1402;Relation commerciale grands comptes et entreprises;4416;CHALONS;5;1;1
2020;D1403;Relation commerciale auprès de particuliers;4416;CHALONS;3;1;4
2020;D1407;Relation technico-commerciale;4416;CHALONS;26;1;5
2020;D1505;Personnel de caisse;4416;CHALONS;12;1;1
2020;D1507;Mise en rayon libre-service;4416;CHALONS;24;1;1
2020;F1302;Conduite d'engins de terrassement et de carrière;4416;CHALONS;2;1;5
2020;F1602;Électricité bâtiment;4416;CHALONS;43;1;5
2020;F1603;Installation d'équipements sanitaires et thermiques;4416;CHALONS;27;17;5
2020;F1703;Maçonnerie;4416;CHALONS;42;1;5
2020;G1203;Animation de loisirs auprès d'enfants ou d'adolescents;4416;CHALONS;1;1;2
2020;G1204;Éducation en activités sportives;4416;CHALONS;5;24;1
2020;G1602;Personnel de cuisine;4416;CHALONS;8;58;5
2020;G1603;Personnel polyvalent en restauration;4416;CHALONS;3;1;5
2020;G1803;Service en restauration;4416;CHALONS;2;1;1
2020;H2102;Conduite d'équipement de production alimentaire;4416;CHALONS;23;1;4
2020;H2206;Réalisation de menuiserie bois et tonnellerie;4416;CHALONS;8;1;5
2020;I1401;Maintenance informatique et bureautique;4416;CHALONS;8;11;3
2020;I1604;Mécanique automobile et entretien de véhicules;4416;CHALONS;35;36;5
2020;J1301;Personnel polyvalent des services hospitaliers;4416;CHALONS;1;1;3
2020;J1304;Aide en puériculture;4416;CHALONS;2;10;5
2020;J1501;Soins d'hygiène, de confort du patient;4416;CHALONS;1;1;5
2020;K1301;Accompagnement médicosocial;4416;CHALONS;3;1;5
2020;K1302;Assistance auprès d'adultes;4416;CHALONS;1;1;5
2020;K1304;Services domestiques;4416;CHALONS;3;1;1
2020;K2104;Éducation et surveillance au sein d'établissements d'enseignement;4416;CHALONS;113;1;5
2020;K2111;Formation professionnelle;4416;CHALONS;2;1;5
2020;K2204;Nettoyage de locaux;4416;CHALONS;38;1;2
2020;K2303;Nettoyage des espaces urbains;4416;CHALONS;24;1;5
2020;M1203;Comptabilité;4416;CHALONS;88;1;5
2020;M1601;Accueil et renseignements;4416;CHALONS;17;1;2
2020;M1607;Secrétariat;4416;CHALONS;1;1;4
2020;M1805;Études et développement informatique;4416;CHALONS;17;14;5
2020;N1101;Conduite d'engins de déplacement des charges;4416;CHALONS;3;3;1
2020;N1103;Magasinage et préparation de commandes;4416;CHALONS;6;2;1
2020;N1105;Manutention manuelle de charges;4416;CHALONS;10;3;1
2020;N4101;Conduite de transport de marchandises sur longue distance;4416;CHALONS;4;1;5
2020;N4103;Conduite de transport en commun sur route;4416;CHALONS;11;13;5
2020;N4105;Conduite et livraison par tournées sur courte distance;4416;CHALONS;2;69;1
2020;A1203;Entretien des espaces verts;8411;CHAMBERY;3;3;4
2020;A1301;Conseil et assistance technique en agriculture;8411;CHAMBERY;2;1;2
2020;A1401;Aide agricole de production fruitière ou viticole;8411;CHAMBERY;6;1;5
2020;A1405;Arboriculture et viticulture;8411;CHAMBERY;2;4;2
2020;A1414;Horticulture et maraîchage;8411;CHAMBERY;8;11;4
2020;A1416;Polyculture, élevage;8411;CHAMBERY;1;2;5
2020;C1102;Conseil clientèle en assurances;8411;CHAMBERY;2;1;1
2020;C1201;Accueil et services bancaires;8411;CHAMBERY;4;5;1
2020;C1206;Gestion de clientèle bancaire;8411;CHAMBERY;2;1;3
2020;C1504;Transaction immobilière;8411;CHAMBERY;4;1;3
2020;D1101;Boucherie;8411;CHAMBERY;1;4;2
2020;D1102;Boulangerie - viennoiserie;8411;CHAMBERY;20;3;4
2020;D1104;Pâtisserie, confiserie, chocolaterie et glacerie;8411;CHAMBERY;7;1;4
2020;D1106;Vente en alimentation;8411;CHAMBERY;1;1;2
2020;D1202;Coiffure;8411;CHAMBERY;13;8;2
2020;D1208;Soins esthétiques et corporels;8411;CHAMBERY;50;28;1
2020;D1209;Vente de végétaux;8411;CHAMBERY;4;1;1
2020;D1211;Vente en articles de sport et loisirs;8411;CHAMBERY;11;4;1
2020;D1212;Vente en décoration et équipement du foyer;8411;CHAMBERY;7;1;1
2020;D1214;Vente en habillement et accessoires de la personne;8411;CHAMBERY;22;1;1
