libfap;ROME;fap;annee;oee;defm_abc;ind_tension_d;cbassin;lib_bassin_bmo19
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;1 072;129;5;8440;VAULX MEYZIEU
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;728;177;4;8443;TASSIN
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;536;192;5;8444;VILLEFRANCHE
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;677;118;4;8446;RILLIEUX
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;351;67;5;8447;MONTLUCON
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;192;65;5;8454;MONISTROL YSSINGEAUX
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;1 043;294;4;8457;CLERMONT FERRAND
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;218;135;5;9314;NORD VAUCLUSE
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;267;184;4;9316;SUD VAUCLUSE
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;390;324;4;9331;EST VAR
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;169;230;5;9332;HAUT VAR
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;2 212;518;4;9333;AIX  GARDANNE SALON
L3Z80 : Secrétaires de direction;D1401;L3Z80;2019;253;65;4;9409;BASTIA
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;5 840;375;5;1107;T1 Paris
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;645;126;5;1117;Marne la Vallée
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 622;168;5;1118;Porte Sud du Grand Paris
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;130;176;5;1119;Roissy - Le Bourget
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;203;199;5;1125;Seine-Aval
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 772;158;5;1126;Versailles Saclay
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;373;85;5;1127;Ouest 95
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;462;78;5;1137;T2 Vallée Sud Grand Paris
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 282;131;5;1138;T5 Boucle Nord de Seine
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;750;58;5;1139;T3 Grand Paris Seine Ouest
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;803;123;4;1146;T4 Paris Ouest La Défense
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;324;110;5;1148;T8 Est Ensemble
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;389;114;5;1149;T9 Grand Paris Grand Est
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;154;78;5;1150;T11 Grand Paris Sud Est Avenir
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;410;136;4;1151;T10 Paris Est Marne et Bois
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;154;128;5;1152;Est 95
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;186;51;5;2401;BOURGES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;132;79;4;2405;CHARTRES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 376;164;5;2415;TOURS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 520;138;5;2421;ORLEANS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;155;42;5;2704;CHALON SUR SAONE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;118;14;5;2707;MONTCEAU LES MINES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;177;28;5;2711;AUXERRE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 284;102;5;2715;DIJON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;575;62;5;2726;BESANCON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 548;122;5;2801;ROUEN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;559;51;5;2811;EVREUX
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;118;20;5;2813;BERNAY
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;914;154;5;2817;CAEN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;246;39;5;2824;SAINT LO COUTANCES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;211;108;5;3202;AMIENS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;123;87;4;3210;SANTERRE OISE SUD-OISE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;103;51;5;3213;BEAUVAIS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;759;243;5;3216;LILLE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;7 450;150;5;3217;VERSANT N-EST ROUB.TOURC.
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;151;75;5;3220;DOUAI
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;447;93;5;3221;VALENCIENNES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;626;93;5;3227;LENS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;3 211;66;5;4404;REIMS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;670;103;5;4425;NANCY
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;718;99;5;4431;METZ
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;392;13;5;4436;REMIREMONT
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;567;140;5;4441;STRASBOURG
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 062;20;5;4450;ALTKIRCH
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;199;28;5;5215;FONTENAY LE CTE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;2 867;213;5;5220;NANTES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;203;42;5;5308;SAINT BRIEUC
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 595;172;5;5314;RENNES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;4 431;54;5;5318;LORIENT
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;585;56;5;7501;ANGOULEME
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;167;79;5;7504;LA ROCHELLE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;324;64;4;7513;POITIERS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;277;28;5;7519;SAINTES
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 042;40;5;7524;PERIGUEUX NORD EST DORDOGNE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;110;49;5;7529;ARCACHON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;541;47;5;7531;LIBOURNE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;4 186;344;5;7532;BORDEAUX
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;157;37;5;7535;AGEN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;174;63;5;7538;BEARN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;140;7;5;7544;AUBUSSON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;2 927;314;5;7617;TOULOUSE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;119;50;5;7626;MONTAUBAN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;2 615;231;5;7642;MONTPELLIER
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;125;127;4;7644;PERPIGNAN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;284;17;5;7646;CERET
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 247;46;5;8401;BOURG EN BRESSE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;140;69;5;8407;ANNECY
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;136;70;5;8411;CHAMBERY
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;408;109;5;8412;GRENOBLE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;241;82;5;8414;ISERE NORD EST
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;316;43;5;8415;VIENNE ROUSSILLON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;145;57;5;8426;SAINT ETIENNE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;176;24;5;8427;GIER
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;2 032;160;5;8428;LYON CENTRE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;215;75;5;8430;RHONE EST
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;290;56;5;8431;DROME-ARDECHE-NORD
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;2 067;42;5;8432;DROME ARDECHE CENTRE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;105;9;4;8435;VALLEE DE LA DROME
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;641;13;5;8437;TREVOUX
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;114;37;5;8439;OULLINS
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;887;29;5;8440;VAULX MEYZIEU
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;527;34;5;8443;TASSIN
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;439;37;5;8444;VILLEFRANCHE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;105;26;5;8446;RILLIEUX
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;307;88;5;8457;CLERMONT FERRAND
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;291;152;5;9304;NICE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;908;236;5;9306;MARSEILLE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;214;56;5;9307;AUBAGNE LA CIOTAT
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;980;76;5;9308;ETANG DE BERRE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;327;136;5;9311;TOULON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;250;54;5;9313;AVIGNON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;112;23;5;9314;NORD VAUCLUSE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;225;46;5;9316;SUD VAUCLUSE
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;311;56;5;9326;LA CASA
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;1 470;109;5;9333;AIX  GARDANNE SALON
R2Z83 : Représentants auprès des particuliers;D1403;R2Z83;2019;129;29;5;9409;BASTIA
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;2 281;116;5;1107;T1 Paris
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;198;119;5;1125;Seine-Aval
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;107;87;4;1126;Versailles Saclay
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;513;29;5;1139;T3 Grand Paris Seine Ouest
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;131;18;5;2401;BOURGES
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;154;62;5;2415;TOURS
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;262;73;5;2421;ORLEANS
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;342;35;5;2726;BESANCON
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;422;68;5;2801;ROUEN
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;116;13;5;2820;LISIEUX
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;233;30;5;3211;COMPIEGNE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;525;111;5;3216;LILLE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;153;62;5;4425;NANCY
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;285;77;5;4431;METZ
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;132;27;5;4434;EPINAL
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;209;96;5;4441;STRASBOURG
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;118;32;5;4446;COLMAR-NEUF BRISACH
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;358;101;5;5220;NANTES
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;342;72;5;5314;RENNES
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;139;45;5;7504;LA ROCHELLE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;125;15;5;7509;NIORT
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;335;33;5;7538;BEARN
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;315;176;5;7617;TOULOUSE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;212;157;5;7642;MONTPELLIER
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;566;100;5;7644;PERPIGNAN
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;110;29;5;8401;BOURG EN BRESSE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;206;43;4;8406;GENEVOIS FRANCAIS
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;124;51;5;8407;ANNECY
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;432;82;5;8412;GRENOBLE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;151;58;5;8426;SAINT ETIENNE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;261;54;5;8428;LYON CENTRE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;350;59;5;8457;CLERMONT FERRAND
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;105;86;5;9305;CANNES
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;162;139;5;9306;MARSEILLE
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;268;107;5;9311;TOULON
R2Z83 : Représentants auprès des particuliers;D1404;R2Z83;2019;100;72;5;9333;AIX  GARDANNE SALON
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;1 220;171;5;1107;T1 Paris
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;116;33;4;1117;Marne la Vallée
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;281;56;5;1118;Porte Sud du Grand Paris
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;1 327;18;5;1139;T3 Grand Paris Seine Ouest
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;166;32;5;1146;T4 Paris Ouest La Défense
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;387;45;5;1148;T8 Est Ensemble
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;291;2;5;2409;ARGENTON SUR CREUSE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;205;35;5;2415;TOURS
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;268;10;5;2704;CHALON SUR SAONE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;1 036;39;5;2715;DIJON
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;405;44;5;2801;ROUEN
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;116;9;4;3203;SANTERRE SOMME
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;1 797;90;5;3216;LILLE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;268;7;5;3219;FLANDRE LYS
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;575;49;5;4441;STRASBOURG
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;313;10;5;5205;CHOLET
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;277;9;5;5213;LES HERBIERS
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;767;63;5;5220;NANTES
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;303;10;5;5303;MORLAIX
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;554;17;5;5308;SAINT BRIEUC
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;104;32;5;5318;LORIENT
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;107;18;5;7513;POITIERS
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;448;21;5;7531;LIBOURNE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;545;119;5;7532;BORDEAUX
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;116;25;5;7604;TARBES
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;539;101;5;7617;TOULOUSE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;119;77;4;7642;MONTPELLIER
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;175;11;5;8415;VIENNE ROUSSILLON
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;253;16;5;8421;DROME ARDECHE SUD
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;277;41;5;8428;LYON CENTRE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;188;23;5;8432;DROME ARDECHE CENTRE
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;270;12;5;8440;VAULX MEYZIEU
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;597;10;5;8443;TASSIN
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;919;31;5;9305;CANNES
R2Z83 : Représentants auprès des particuliers;D1501;R2Z83;2019;414;34;5;9333;AIX  GARDANNE SALON
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;774;88;5;1107;T1 Paris
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;179;16;4;1116;Est 77
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;166;28;5;1117;Marne la Vallée
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;1 646;14;5;1128;Sud 91
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;117;61;5;1129;T12 Grand-Orly Seine Bièvre
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;780;6;5;2418;ROMORANTIN
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;403;22;5;2421;ORLEANS
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;337;15;4;2704;CHALON SUR SAONE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;117;23;5;2715;DIJON
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;719;14;5;2823;SUD MANCHE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;302;13;5;3222;CAMBRESIS
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;165;20;4;4404;REIMS
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;118;27;5;4431;METZ
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;196;5;5;4444;SELESTAT
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;176;14;5;5218;ANGERS
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;239;33;5;5220;NANTES
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;107;10;5;5225;SAINT NAZAIRE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;205;9;5;5227;LAVAL
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;1 023;4;5;5311;PLOERMEL
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;218;38;5;5314;RENNES
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;101;10;5;5322;QUIMPER
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;121;6;5;7525;EST DORDOGNE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;139;22;5;7529;ARCACHON
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;429;79;4;7532;BORDEAUX
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;109;27;5;7538;BEARN
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;127;20;5;7545;LIMOGES
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;979;91;5;7617;TOULOUSE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;419;66;5;7642;MONTPELLIER
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;232;27;4;8412;GRENOBLE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;167;11;4;8426;SAINT ETIENNE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;182;25;5;8428;LYON CENTRE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;1 325;19;5;8430;RHONE EST
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;459;14;5;8441;VILLEURBANNE
R3Z80 : Maîtrise des magasins;D1502;R3Z80;2019;1 098;16;5;9329;PAYS D ARLES
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;365;74;4;1107;T1 Paris
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;154;37;5;1118;Porte Sud du Grand Paris
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;303;8;5;1128;Sud 91
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;194;5;5;2418;ROMORANTIN
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;111;7;5;2823;SUD MANCHE
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;102;6;5;5311;PLOERMEL
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;190;75;5;7617;TOULOUSE
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;102;52;5;7642;MONTPELLIER
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;422;29;4;8412;GRENOBLE
R3Z80 : Maîtrise des magasins;D1503;R3Z80;2019;101;7;5;8430;RHONE EST
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;120;14;5;1129;T12 Grand-Orly Seine Bièvre
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;298;9;5;1138;T5 Boucle Nord de Seine
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;854;9;5;1139;T3 Grand Paris Seine Ouest
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;607;17;5;1146;T4 Paris Ouest La Défense
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;133;2;5;2704;CHALON SUR SAONE
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;135;4;5;2715;DIJON
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;455;17;5;5220;NANTES
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;177;9;5;5314;RENNES
R3Z80 : Maîtrise des magasins;D1506;R3Z80;2019;941;5;5;7513;POITIERS
